geneID,symbol,entity,0_R1,0_R2,0_R3,30_R1,30_R2,30_R3,45_R1,45_R2,45_R3,75_R1,75_R2,75_R3,135_R1,135_R2,135_R3
gene-FTB24_03975,gene-FTB24_03975,host,311.5418543468461,268.860671511468,178.65773454056642,519.6342145338007,443.0780141750707,371.5754943455338,301.4821606996281,291.56385147121966,316.81097924027983,176.87962713130435,198.01736032460084,286.9859665836157,371.0580743955157,266.80125711042075,314.88039451455614
gene-FTB24_10365,gene-FTB24_10365,host,44.36181542021821,36.9269004741064,37.70765269677495,49.86281165737271,44.4166356022247,55.37909250924726,54.39383750034049,59.307440397803695,55.935762834902434,54.14376681896549,47.66544359631853,46.44623004466687,47.69769936855949,49.99744909465791,52.962807136838094
gene-FTB24_14435,gene-FTB24_14435,host,23.43909609488696,27.386776864298582,20.182508133867053,14.358972582861757,18.265554869511888,14.583567830428397,13.47319349639837,10.978983511667549,8.882902360250595,8.303251059280855,7.925449900268221,10.180644281486812,10.33853387278439,13.813398292647022,14.976380047915754
gene-FTB24_16320,gene-FTB24_16320,host,1.7859459666551185,1.2527029938445444,6.655169411460872,3.4633119405833224,1.5180934317302308,3.457490750844767,3.7090646495187034,2.0866219363211296,3.1029084065886825,3.9940674467695145,3.137586118526099,5.421221265507125,3.4152680117911904,9.545146101873934,8.222914104830835
gene-FTB24_17365,gene-FTB24_17365,host,18.94550260268144,11.36790234896037,17.20082091444515,20.702837828324775,13.39063844884086,17.96991983757378,15.769267316352574,15.348530764704714,14.198850982967407,14.36229008527014,12.752769384977046,12.538252154462112,18.57404034860447,17.471748911149877,15.49773499893873
gene-FTB24_10370,moaC,host,54.03132881632695,40.66098380020254,49.658577505642185,54.774967879485374,48.892960431446475,57.63980175716305,57.30846005292426,60.67441243802785,57.087904327013966,56.92238392656581,45.59588884140413,50.50118322561738,55.38601234037574,55.69315410545301,57.94086044879719
gene-FTB24_06850,gene-FTB24_06850,host,13.924247511162347,14.291910333502884,14.620544648289467,11.043847866475492,12.34457875707248,12.945083990222535,14.701480482583513,13.891357226417588,16.894156846700753,19.143049422452215,15.259724050399884,18.403637920848073,22.165272576763087,28.47309748009567,27.450363528632263
gene-FTB24_05820,gene-FTB24_05820,host,7.550648378229323,7.402285593649176,11.388871860719904,9.78125389638,9.372319714086752,12.618760574104984,14.076861070030754,13.895592324570998,14.514266710246911,14.353643312190506,17.679335924427342,20.610904852764584,21.28608114132263,25.47869593115691,32.900698234158085
gene-FTB24_00740,gene-FTB24_00740,host,37.4040617092285,26.006840356846855,40.13187827903901,37.38986937860523,21.198951757665117,26.69446983285301,26.86441916486834,21.360066369690323,20.398250046791688,18.201513982123178,14.909034739924858,17.66141052237872,25.69711661315982,35.20483515576821,28.399611332621983
gene-FTB24_02300,gene-FTB24_02300,host,266.3155393847243,255.88546487597893,110.1073768425308,284.06769587377937,431.5606782394603,454.6615025087083,515.273219177657,484.22824950705984,514.3002438134672,394.92105026368495,377.3936429251216,386.2642828282577,482.4661402429398,372.7213503663276,390.8408902410023
gene-FTB24_13380,gene-FTB24_13380,host,130.28205228875353,93.09129791170946,85.03661782372114,159.3567507019685,132.62480951125576,126.80517869544228,141.88231466941355,121.35504213066356,112.76680927815752,137.16695838701617,109.198867892144,106.30508625372237,146.52310298051947,116.87457470920492,112.09193791161746
gene-FTB24_10755,gene-FTB24_10755,host,66.3102549569817,49.052812383209705,59.804280202540575,74.95769549724045,55.330581815664935,60.6397464483335,59.66961694021805,58.90651940652548,56.62580356070783,52.83543928176277,43.73298188080512,43.70538393357807,72.60684960283707,77.01465244261696,71.42228549578452
gene-FTB24_10990,kdpB,host,4.349888432328088,4.356338574512456,10.751079935124675,4.445839324489558,2.223378135307181,3.8379927846493502,2.8948107087222077,2.7476015559011144,3.89753077009296,3.5057193049123785,2.9661446123788533,4.569382942205328,4.230682704521205,7.763096905227781,7.34837853465206
gene-FTB24_17850,tsaB,host,43.57354909531353,22.87502058271667,41.26387344566701,49.62557051650129,31.61579961094886,37.36410057104992,35.69682835566978,29.993909208723004,26.619092768629596,28.547518324316396,24.165638313884912,23.9164404747572,41.697429885033344,43.04609924469249,34.65893054571407
gene-FTB24_10170,gene-FTB24_10170,host,4.9494680756814216,6.452480468662112,6.120550183652194,3.2886466924336797,3.74230433813358,4.661631399170787,5.180799097006752,4.4299910962110935,5.48151760668319,7.012967280385316,7.019184326683467,7.190997922897518,8.17749506584607,7.910195477769127,7.974880684250282
gene-FTB24_09290,gene-FTB24_09290,host,126.18643514750067,161.34814560717732,164.26259433728177,161.5590956500483,196.1236822385511,230.61159836255325,175.75913116567256,176.53187231673925,206.2115363823295,276.7304528114517,294.05181558651344,322.4719301217192,197.3938927102951,146.4225322414298,185.47836068068528
gene-FTB24_00085,gene-FTB24_00085,host,1463.327659355465,986.8713365959331,1415.9019735169315,1438.0908688268316,857.3108584517979,966.025208966508,858.0384890448241,607.935691550997,607.4467891241852,656.7327777704479,514.9559135883563,536.8521802106825,1044.4751686545874,995.082431453502,858.5503076873916
gene-FTB24_12945,gene-FTB24_12945,host,32.650500196152514,29.0560945238926,38.5960231108209,25.290354064213933,22.503502635059892,23.891142713989435,31.972020587634344,34.68301601602731,27.998520697203276,37.48047170323447,32.632498998302104,33.05486184969964,31.07916871481769,29.696010094718904,28.671594840995056
gene-FTB24_05490,gene-FTB24_05490,host,67.92157097743281,50.11261375555342,74.47569381000976,51.93892719172146,41.78901560581376,50.54912046493017,44.53862116586467,43.616867037797014,38.7717674180718,54.52118418745893,40.73007063164069,39.25042347481474,79.99836717766973,76.54083717986094,66.05103238746966
gene-FTB24_01860,gene-FTB24_01860,host,18.15620145793388,15.085541967582984,15.606934710891895,10.525189424163282,11.412032675329517,13.55753957685672,13.707807009522464,10.395424870715566,10.31941614657715,10.993065691476176,7.179336838950041,9.828298071530046,12.597977418849176,18.71440864088838,15.745985418504512
gene-FTB24_06795,gene-FTB24_06795,host,30.128279119094497,27.017035947158472,34.66353557118239,32.00027339537725,20.206728207594495,29.66270033800335,27.514984019401375,27.52887028748493,27.68849359263815,24.864511892829015,21.57308870987431,22.1225608461385,27.426262191902868,26.471687608864517,24.817018572765345
gene-FTB24_01055,gene-FTB24_01055,host,421.5871577141224,374.25197887213454,386.27438890771464,356.9875384908963,336.60001031383234,344.8701615478134,300.1361248728294,270.69232284634336,275.21796628245943,246.14766105577783,220.6431528511902,227.73120398270171,280.94060980878055,228.36074641092304,236.14968114492297
gene-FTB24_10335,gene-FTB24_10335,host,49.901210251466814,49.17980090360645,41.11283130595739,30.21914936981853,54.166325640881006,57.085842370465215,49.71496707994336,51.820802175070824,54.22345610753139,53.94279224056184,54.35215396357469,56.522139546244375,72.88604264632433,69.67274415205394,71.3908993074346
gene-FTB24_10695,gene-FTB24_10695,host,21.660285842569888,18.861032066305057,17.509057590037653,18.339254803355495,27.361277804307367,28.87404349292271,28.471947897068308,26.458951054488708,29.52229911482576,25.18282159931842,25.078236271786174,27.453395118985796,20.80502820058358,17.304087530641134,20.734617980174463
gene-FTB24_04730,gene-FTB24_04730,host,66.17879777716072,74.24767683043815,58.01382483624761,61.239970877352235,80.24298614944524,82.83402577545853,80.80730945712214,82.81888040564615,86.16587105736313,84.54397709768948,89.78190834151688,96.47382033273948,84.13086984964326,72.3328346751585,82.31760917276016
gene-FTB24_00115,gene-FTB24_00115,host,488.9719525863623,386.4702618100769,357.2971917112659,398.119691781856,446.5742107732157,418.23918292649313,356.6622136256608,329.65725742878817,318.48033498710817,283.4084865688424,267.7415281953593,296.62880931724925,398.75595362553815,325.9217269538811,348.3243340187003
gene-FTB24_08040,gene-FTB24_08040,host,15.362067174353198,8.485088762395074,9.26734158120326,13.713462665006642,10.061191221656532,15.582901841282885,7.291873822582265,7.988542674214245,9.291161909007206,6.221330126188754,4.702327231106433,7.034369023685376,10.84688352319994,14.963236583786054,15.33710524714216
gene-FTB24_10890,gene-FTB24_10890,host,14.173340886115104,13.764925568296553,9.541552557601252,9.598267680394589,14.12749443073106,15.156400099282132,11.52325036470078,11.854431870114242,13.13193052177576,13.96783017222101,15.15459119979936,19.642167568259552,24.534055025418393,24.134346002905257,27.297478002494756
gene-FTB24_02125,gene-FTB24_02125,host,312.52305937895824,160.77854048518986,241.3996841299609,263.0887496639568,103.38147578072387,107.07533182235146,111.28260537959278,92.5883236448758,78.00645004950904,150.62174841125767,104.60177509786016,75.89709771709974,74.23808121821837,63.495315031585584,38.79687833379401
gene-FTB24_16170,gene-FTB24_16170,host,18.11682831090418,22.92188720917853,29.773068139363904,25.180547214725465,35.12892455239802,38.5362416674287,34.2944046098801,27.78578475375984,41.72800122408866,38.047714281517266,42.61419234815376,57.32377932552591,62.65131711238381,71.77554154580893,100.59192533440016
gene-FTB24_17795,gene-FTB24_17795,host,12.978022297168057,10.869724851307426,10.279352520533951,9.196571222623785,13.449581990918595,14.699315433882091,12.95014865211549,13.756708608567015,15.587212888245755,11.686363425291429,11.879292029841633,13.75192391613304,14.269724678605138,13.951550151045009,16.495986072901268
gene-FTB24_18550,nusG,host,2100.9958052683437,1606.8668151436864,2783.523163617936,2050.3630935888937,1227.4562450187916,1540.0681752951668,1094.9292139590814,1027.4059267761445,1024.3369232623588,1296.2407770695804,952.801753411164,987.5086298501049,2077.378398792368,1897.2268597899172,1704.2534219248626
